SA2_MAIN16,Year,WB,rsWB
101041020,2019,0.0013905962160839825,0.36713286713286714
101041021,2019,0.01836356064777196,0.763986013986014
101041022,2019,4.33141734755183e-4,0.2867132867132867
101041023,2019,0.008173915308125664,0.6298076923076923
101041024,2019,0.007008077670951976,0.6013986013986014
101041025,2019,0.00581729389040632,0.5677447552447552
101041026,2019,0.05649919048071715,0.8876748251748252
101041027,2019,0.014503618204638366,0.7312062937062938
101051539,2019,0.0075921054079748935,0.6153846153846154
101051540,2019,0.025594424740931362,0.805506993006993
101061541,2019,0.0047188110246093595,0.5358391608391608
101061542,2019,0.010003404254056571,0.6691433566433567
101061543,2019,0.0010256972641235042,0.3409090909090909
101061544,2019,0.009134058824458285,0.6569055944055944
102011028,2019,0.15272353707764608,0.9431818181818182
102011029,2019,0.01320650585401051,0.7145979020979021
102011030,2019,0.00754198694156804,0.6136363636363636
102011031,2019,0.0030331163683801152,0.4768356643356643
102011032,2019,0.014376007527807573,0.728583916083916
102011033,2019,0.0017305991162131667,0.3929195804195804
102011034,2019,0.027091252639049684,0.8125
102011035,2019,8.925984278714622e-4,0.32736013986013984
102011036,2019,3.3620403237898225e-4,0.27884615384615385
102011037,2019,0.30993788543167816,0.9641608391608392
102011038,2019,0.0010485756197014162,0.34178321678321677
102011039,2019,0.09319043020432614,0.9200174825174825
102011040,2019,5.945589740640424e-4,0.30113636363636365
102011041,2019,0.05961747912336425,0.8924825174825175
102011042,2019,0.12146272285209657,0.9326923076923077
102011043,2019,0,4.3706293706293706e-4
102021044,2019,0,4.3706293706293706e-4
102021045,2019,0.6213686810167248,0.9746503496503497
102021046,2019,0.8608221644090551,0.9812062937062938
102021047,2019,0.004438977841410359,0.5292832167832168
102021048,2019,0,4.3706293706293706e-4
102021049,2019,8.777527042718564e-4,0.32604895104895104
102021050,2019,3.4550644698248583,0.9938811188811189
102021051,2019,3.286033397866178e-5,0.2652972027972028
102021052,2019,12.054943328257655,0.9995629370629371
102021053,2019,0,4.3706293706293706e-4
102021054,2019,0,4.3706293706293706e-4
102021055,2019,0.04675280281346566,0.8706293706293706
102021056,2019,0.003176734709792984,0.48426573426573427
102021057,2019,0.0249857676258006,0.8028846153846154
103011058,2019,3.39946195494066e-4,0.27928321678321677
103011059,2019,0.0016416981674022937,0.38767482517482516
103011060,2019,0.014560439068420972,0.7316433566433567
103011061,2019,0.0015130959061105665,0.3745629370629371
103021062,2019,0.007601591499135143,0.6166958041958042
103021063,2019,0.0052048756483871516,0.5515734265734266
103021064,2019,0.017601378918288037,0.7583041958041958
103021065,2019,0.05081155323813396,0.8793706293706294
103021066,2019,0.048298061344401844,0.8728146853146853
103021067,2019,0.0012007174555081835,0.354020979020979
103021068,2019,9.118632284606657e-4,0.3299825174825175
103021069,2019,0.02204598341162779,0.7862762237762237
103031070,2019,0.017127189926083454,0.7539335664335665
103031071,2019,0.0027358528392787637,0.4567307692307692
103031072,2019,0.002475514721492188,0.4431818181818182
103031073,2019,0.007049668580509426,0.6022727272727273
103031074,2019,0.01189167384320918,0.6971153846153846
103031075,2019,9.060829521024032e-5,0.26704545454545453
103041076,2019,0.0077092275237166,0.6188811188811189
103041077,2019,0.06328782305956288,0.8977272727272727
103041078,2019,0.0026378669341637247,0.4519230769230769
103041079,2019,0.001651750435282003,0.388986013986014
104011080,2019,0.013664184173706568,0.7207167832167832
104011081,2019,0.008416666314806023,0.6359265734265734
104011082,2019,0.008923425815925827,0.6503496503496503
104021083,2019,6.992674227910963e-4,0.3076923076923077
104021084,2019,0.01141947462512035,0.6905594405594405
104021085,2019,0.01804535014311051,0.7609265734265734
104021086,2019,0.001124936965472958,0.3479020979020979
104021087,2019,3.7040851682093893e-4,0.28190559440559443
104021088,2019,0.002231836972756443,0.43006993006993005
104021089,2019,0.0029657452129958468,0.4742132867132867
104021090,2019,0.005436409823600564,0.5581293706293706
104021091,2019,0.004315584990517396,0.5244755244755245
105011092,2019,0.02055752474481901,0.7784090909090909
105011093,2019,0.0017104235633010091,0.39073426573426573
105011094,2019,0.002950519447092654,0.47246503496503495
105011095,2019,0.0025148765525557135,0.4458041958041958
105011096,2019,0.009470000803295967,0.659965034965035
105021097,2019,0.002935514142895813,0.46984265734265734
105021098,2019,0.017359227037927725,0.7552447552447552
105031099,2019,2.2967285353158145e-4,0.2731643356643357
105031100,2019,0.009058744019760444,0.6542832167832168
105031101,2019,0.01784152534021035,0.7596153846153846
105031102,2019,0.022106831005406512,0.7867132867132867
105031103,2019,0.0019463461911081797,0.4090909090909091
105031104,2019,0.0010247404938094136,0.34047202797202797
105031105,2019,0.007258967898523086,0.6057692307692307
105031106,2019,0.02108993405277865,0.7819055944055944
106011107,2019,0.009822217388035693,0.6656468531468531
106011108,2019,0.0062335171196851065,0.5804195804195804
106011109,2019,0.0021057080694855406,0.42176573426573427
106011110,2019,0.002702224107583506,0.4562937062937063
106011111,2019,0.043660653782205266,0.8640734265734266
106011112,2019,0.01944301953328962,0.7692307692307693
106011113,2019,0.010158622778649653,0.6722027972027972
106021114,2019,0.16108827511841023,0.9458041958041958
106021115,2019,0.04805749569538981,0.8723776223776224
106021116,2019,0.025186996520209656,0.8041958041958042
106021117,2019,0.04639170062103931,0.8701923076923077
106021118,2019,0.02761730632833196,0.8142482517482518
106031119,2019,0.00638321283950173,0.5852272727272727
106031120,2019,0.003210230244521377,0.48513986013986016
106031121,2019,0.00497623099705007,0.5445804195804196
106031122,2019,0.2458520276376215,0.9584790209790209
106031123,2019,0.012950363554523708,0.7102272727272727
106031124,2019,0.5094055301699727,0.972027972027972
106031125,2019,0.07680920428022546,0.9086538461538461
106041126,2019,0.07077081262550679,0.9042832167832168
106041127,2019,0.0015829421549512204,0.38155594405594406
106041128,2019,7.063063951032796e-4,0.3090034965034965
106041129,2019,0.003367894133953362,0.48863636363636365
107011131,2019,0.010335767841783009,0.6761363636363636
107011132,2019,0.002627730016887222,0.451486013986014
107011133,2019,0.05570152797372131,0.8859265734265734
107011134,2019,0,4.3706293706293706e-4
107011545,2019,0.00857864436379019,0.638986013986014
107011546,2019,0.006724596361043276,0.5930944055944056
107011547,2019,0.013481228017272459,0.7176573426573427
107021135,2019,0.03353211036754875,0.8369755244755245
107031136,2019,0.0010815267121842222,0.34396853146853146
107031137,2019,0.008981006867324132,0.6520979020979021
107031138,2019,0.005909360779336619,0.5712412587412588
107031139,2019,0.013771936248062642,0.722465034965035
107031140,2019,0.0017293837041830226,0.3924825174825175
107031141,2019,0.02807236145919243,0.8177447552447552
107031142,2019,8.263028175814595e-4,0.31905594405594406
107031143,2019,0.0026987139290840733,0.45585664335664333
107041144,2019,0.005554718542239213,0.5603146853146853
107041145,2019,0.0069478545515287374,0.5996503496503497
107041146,2019,0,4.3706293706293706e-4
107041147,2019,0.021974672537476016,0.7858391608391608
107041148,2019,0,4.3706293706293706e-4
107041150,2019,7.918854122434528e-4,0.31643356643356646
107041548,2019,0.00806269313743021,0.6254370629370629
107041549,2019,0,4.3706293706293706e-4
108011151,2019,0.04547161622468099,0.868006993006993
108011152,2019,0.0047235417454301815,0.5362762237762237
108011153,2019,0.1390928680118172,0.9370629370629371
108011154,2019,0.010808773538185292,0.6813811188811189
108021155,2019,0.006933533006788653,0.5983391608391608
108021156,2019,0.006075868927797983,0.5751748251748252
108021157,2019,0.017535740301097318,0.7578671328671329
108021158,2019,0.004991851140238024,0.5458916083916084
108021159,2019,0.0015448729124679721,0.3776223776223776
108021160,2019,0.03365186495318098,0.8374125874125874
108031161,2019,0,4.3706293706293706e-4
108041162,2019,0.0019813099459555466,0.4125874125874126
108041163,2019,0.017344477622741442,0.7548076923076923
108041164,2019,0.004384586325840913,0.5262237762237763
108041165,2019,0.0013957092329183827,0.36756993006993005
108041166,2019,0.009368845678475565,0.6590909090909091
108051167,2019,7.992861525601035e-4,0.3173076923076923
108051168,2019,0.0014311755176341652,0.36975524475524474
108051169,2019,0.0037514764663408202,0.5026223776223776
108051170,2019,0.0015850466526113594,0.381993006993007
108051171,2019,0.011813259304117118,0.6958041958041958
109011172,2019,1.92407827528324,0.9890734265734266
109011173,2019,9.832377086483439e-4,0.3369755244755245
109011174,2019,0.10271693387370079,0.9252622377622378
109011175,2019,0.04244202647619791,0.861013986013986
109011176,2019,7.278423793620641e-4,0.3111888111888112
109021177,2019,0.01085100934031744,0.6818181818181818
109021178,2019,0.11729069336959781,0.9300699300699301
109021179,2019,0.02035144340083599,0.7762237762237763
109031180,2019,0.12603832614539823,0.9335664335664335
109031181,2019,0.044951966305668306,0.8675699300699301
109031182,2019,0.035018878672830205,0.8417832167832168
109031183,2019,0.012041728989562059,0.6997377622377622
109031184,2019,0.06536062830442739,0.8990384615384616
109031185,2019,0.011310135186136338,0.6879370629370629
110011186,2019,0.0013542433774470744,0.36407342657342656
110011187,2019,0.0020033458319194276,0.4152097902097902
110011188,2019,0.0011538653331219094,0.3505244755244755
110011189,2019,4.0016466358788326e-4,0.28496503496503495
110021190,2019,9.609983939093972e-4,0.3339160839160839
110021191,2019,0.002540189987124844,0.44711538461538464
110021192,2019,0.006987725052516,0.6009615384615384
110021193,2019,0.00581447353526229,0.5673076923076923
110021194,2019,8.926753159381808e-4,0.3277972027972028
110031195,2019,0.021686835191672218,0.784527972027972
110031196,2019,0.012275797980718033,0.7045454545454546
110031197,2019,0.012578786277548274,0.7067307692307693
110031198,2019,0.006562382199235519,0.5895979020979021
110041199,2019,0.0033691892632452154,0.48907342657342656
110041200,2019,0.025448929464032672,0.8050699300699301
110041201,2019,0.016725730245872535,0.7491258741258742
110041202,2019,9.113720993967492e-4,0.32954545454545453
110041203,2019,5.589017511337875e-4,0.29676573426573427
110041204,2019,0.0031888710712621804,0.4847027972027972
110041205,2019,0.007916680767786177,0.6228146853146853
111011206,2019,5.006727565601587,0.9960664335664335
111011207,2019,16.3257441982977,1
111011208,2019,0.003478542783652528,0.4916958041958042
111011209,2019,0.01545472215036814,0.7390734265734266
111011210,2019,0,4.3706293706293706e-4
111011211,2019,0,4.3706293706293706e-4
111011212,2019,3.417167544612786,0.9934440559440559
111011213,2019,11.091695476500579,0.9991258741258742
111011214,2019,8.852839649458192,0.9982517482517482
111021215,2019,5.086756809328191,0.9965034965034965
111021216,2019,10.89643767338875,0.9986888111888111
111021217,2019,0.02807163550559358,0.8173076923076923
111021218,2019,0.35535758713511223,0.9659090909090909
111021219,2019,2.5389471714313716,0.9912587412587412
111021220,2019,8.399861591966598,0.9978146853146853
111021221,2019,0.005152280704181707,0.5506993006993007
111031222,2019,0,4.3706293706293706e-4
111031223,2019,0.08083338021064086,0.9121503496503497
111031224,2019,0,4.3706293706293706e-4
111031225,2019,0,4.3706293706293706e-4
111031226,2019,0.03084600010691467,0.8282342657342657
111031227,2019,0.023882762126885868,0.7963286713286714
111031228,2019,0.005951606302553915,0.5725524475524476
111031229,2019,0,4.3706293706293706e-4
111031230,2019,0.11308912691084812,0.9287587412587412
111031231,2019,0.059799958048815056,0.8929195804195804
111031232,2019,0.008951111129539698,0.6507867132867133
111031233,2019,0.0026720827133321938,0.45367132867132864
111031234,2019,0.002199872731963582,0.42832167832167833
111031235,2019,0.021291735076242112,0.7832167832167832
112011236,2019,0.036275222555945154,0.8457167832167832
112011237,2019,0.0026226892842393513,0.45104895104895104
112011238,2019,5.863691105766856e-4,0.3006993006993007
112011239,2019,0.012443766316854198,0.7054195804195804
112011240,2019,0.0068978399283778444,0.5979020979020979
112011241,2019,0.008706860875291702,0.6424825174825175
112011242,2019,0.004954239347959108,0.5432692307692307
112011243,2019,8.90608546287915e-4,0.3269230769230769
112021244,2019,0.011527830853071271,0.6931818181818182
112021245,2019,0.0035674717941808214,0.4951923076923077
112021246,2019,0,4.3706293706293706e-4
112021247,2019,8.656356890165724e-4,0.3243006993006993
112021248,2019,0.021491246039998548,0.7840909090909091
112021249,2019,0.004047766594269587,0.5148601398601399
112031250,2019,0.016813824471210007,0.7508741258741258
112031251,2019,0.00280506496887995,0.4632867132867133
112031252,2019,0.0026802608797342584,0.45454545454545453
112031253,2019,0.011341227885825476,0.6892482517482518
112031254,2019,0.0791983426927927,0.9108391608391608
112031550,2019,0.7680744746653333,0.979458041958042
112031551,2019,0.24896876744303817,0.958916083916084
112031552,2019,0.868564622540505,0.9816433566433567
113011256,2019,0.007267007629880286,0.6062062937062938
113011257,2019,0.008975148968111366,0.6516608391608392
113011258,2019,0.025404419062917873,0.8046328671328671
113011259,2019,0.013155063642235605,0.7132867132867133
113021260,2019,0.0063025175158642685,0.5817307692307693
113021261,2019,0.004248461213529079,0.5218531468531469
113021262,2019,0.013128033708742754,0.7128496503496503
113031263,2019,6.015559371040291e-4,0.30201048951048953
113031264,2019,0.005529572935823725,0.5594405594405595
113031265,2019,0.002777003183915243,0.4611013986013986
113031266,2019,6.770015235614548e-4,0.3063811188811189
113031267,2019,0.05805345191384944,0.8894230769230769
113031268,2019,0.09364896818224855,0.9213286713286714
113031269,2019,0.0012739358268046635,0.3597027972027972
113031270,2019,0.08313811049479058,0.9134615384615384
113031271,2019,0.007816945823084821,0.6206293706293706
114011272,2019,0.015362934453461773,0.7377622377622378
114011273,2019,0.0461554187951532,0.8697552447552448
114011274,2019,0.09517117244064201,0.9222027972027972
114011275,2019,0.004422437678889382,0.5284090909090909
114011276,2019,0.0015319066009202979,0.3758741258741259
114011277,2019,0.0020743069542347365,0.41914335664335667
114011278,2019,0.015778717629732923,0.7403846153846154
114011279,2019,8.366927162919183e-4,0.319493006993007
114011280,2019,0.15044961057689674,0.9423076923076923
114011281,2019,0.007571955875321366,0.6145104895104895
114011282,2019,0.011450676283344544,0.6914335664335665
114011283,2019,0.015166246645062846,0.7355769230769231
114021284,2019,0.009368479322530562,0.6586538461538461
114021285,2019,4.98208219522645e-4,0.2932692307692308
114021286,2019,5.846941552020774e-4,0.29982517482517484
114021287,2019,0.008513921490900418,0.6363636363636364
114021288,2019,0.034878817970186625,0.8413461538461539
114021289,2019,0.00237018269434207,0.4370629370629371
115011290,2019,0,4.3706293706293706e-4
115011291,2019,0.004732057036885623,0.5367132867132867
115011294,2019,4.321428361752648e-4,0.2862762237762238
115011296,2019,0,4.3706293706293706e-4
115011553,2019,0,4.3706293706293706e-4
115011554,2019,0,4.3706293706293706e-4
115011555,2019,0,4.3706293706293706e-4
115011556,2019,0,4.3706293706293706e-4
115011557,2019,0,4.3706293706293706e-4
115011558,2019,0,4.3706293706293706e-4
115011559,2019,0,4.3706293706293706e-4
115021297,2019,0.006045721787034748,0.5747377622377622
115021298,2019,0.0025300067168565767,0.44667832167832167
115031299,2019,0.0020501953493297902,0.416958041958042
115031300,2019,0.009006305391135762,0.652972027972028
115041301,2019,0.010292564239916606,0.6748251748251748
115041302,2019,0.010958476247560592,0.6844405594405595
116011303,2019,0.0015673885271098576,0.3798076923076923
116011304,2019,0,4.3706293706293706e-4
116011306,2019,0.008954774764204192,0.6512237762237763
116011307,2019,0,4.3706293706293706e-4
116011308,2019,0,4.3706293706293706e-4
116011560,2019,0.0014882948147532866,0.3736888111888112
116011561,2019,0,4.3706293706293706e-4
116021309,2019,0.005128315661755242,0.5493881118881119
116021310,2019,0.009489841605561298,0.6604020979020979
116021312,2019,0.004037021618206455,0.5131118881118881
116021562,2019,0,4.3706293706293706e-4
116021563,2019,0,4.3706293706293706e-4
116031313,2019,0,4.3706293706293706e-4
116031314,2019,0.0015798700340963197,0.3806818181818182
116031315,2019,7.050380126217165e-4,0.3081293706293706
116031316,2019,4.992419597974943e-4,0.29414335664335667
116031317,2019,0,4.3706293706293706e-4
116031318,2019,0.16417270025606767,0.9471153846153846
116031319,2019,0.001367601394177757,0.36494755244755245
117011320,2019,0,4.3706293706293706e-4
117011321,2019,0.019858353004188006,0.7722902097902098
117011322,2019,0.04247225073302345,0.861451048951049
117011323,2019,0,4.3706293706293706e-4
117011324,2019,0,4.3706293706293706e-4
117011325,2019,0.06144379231691515,0.8959790209790209
117021326,2019,0.0296771696955893,0.8234265734265734
117021327,2019,0,4.3706293706293706e-4
117021328,2019,0.11011447602300434,0.9270104895104895
117031329,2019,0,4.3706293706293706e-4
117031330,2019,0.008680344884903053,0.6416083916083916
117031331,2019,0,4.3706293706293706e-4
117031332,2019,0,4.3706293706293706e-4
117031333,2019,0,4.3706293706293706e-4
117031334,2019,0,4.3706293706293706e-4
117031335,2019,0,4.3706293706293706e-4
117031336,2019,0,4.3706293706293706e-4
117031337,2019,0,4.3706293706293706e-4
117031338,2019,0,4.3706293706293706e-4
118011339,2019,0,4.3706293706293706e-4
118011340,2019,0,4.3706293706293706e-4
118011341,2019,0,4.3706293706293706e-4
118011342,2019,0.08655227745196267,0.9156468531468531
118011343,2019,0,4.3706293706293706e-4
118011344,2019,0,4.3706293706293706e-4
118011345,2019,0.0013424585653789185,0.36232517482517484
118011346,2019,0,4.3706293706293706e-4
118011347,2019,0,4.3706293706293706e-4
118021348,2019,0.0011403290475278864,0.34965034965034963
118021350,2019,0.0010041811004074866,0.33916083916083917
118021564,2019,0,4.3706293706293706e-4
118021565,2019,0,4.3706293706293706e-4
118021566,2019,0,4.3706293706293706e-4
118021567,2019,0,4.3706293706293706e-4
118021568,2019,0,4.3706293706293706e-4
118021569,2019,0,4.3706293706293706e-4
118021570,2019,0.0029650017186237075,0.4737762237762238
119011354,2019,0.2326777373718152,0.9562937062937062
119011355,2019,0.07314738353034317,0.9069055944055944
119011356,2019,0.19840660371354715,0.9541083916083916
119011357,2019,0.0027748752694871644,0.4597902097902098
119011358,2019,0.04599739353815548,0.8688811188811189
119011359,2019,0.00812181553718546,0.6267482517482518
119011360,2019,0.009940416080240856,0.6673951048951049
119011361,2019,0.0013491435013048034,0.3631993006993007
119011571,2019,0,4.3706293706293706e-4
119011572,2019,0,4.3706293706293706e-4
119021362,2019,0,4.3706293706293706e-4
119021363,2019,0.020406050843863068,0.7766608391608392
119021364,2019,0.028041583974367717,0.8164335664335665
119021366,2019,0.004647589125991222,0.5319055944055944
119021367,2019,0,4.3706293706293706e-4
119021573,2019,0,4.3706293706293706e-4
119021574,2019,0,4.3706293706293706e-4
119031368,2019,0,4.3706293706293706e-4
119031369,2019,0.0017373842181104382,0.39335664335664333
119031370,2019,0,4.3706293706293706e-4
119031371,2019,0,4.3706293706293706e-4
119031372,2019,0.030197431416026377,0.8256118881118881
119031373,2019,0.08971269797187627,0.9178321678321678
119031374,2019,0,4.3706293706293706e-4
119041375,2019,0.10827556320364139,0.9261363636363636
119041376,2019,0,4.3706293706293706e-4
119041377,2019,0,4.3706293706293706e-4
119041378,2019,0.0028155990012699536,0.46503496503496505
119041379,2019,0,4.3706293706293706e-4
119041380,2019,0.06063819671804663,0.8951048951048951
119041381,2019,0.016778362579677686,0.7495629370629371
119041382,2019,0,4.3706293706293706e-4
120011383,2019,0.0011868197984733109,0.3522727272727273
120011384,2019,0.016780183513217785,0.75
120011385,2019,0,4.3706293706293706e-4
120011386,2019,0,4.3706293706293706e-4
120021387,2019,0,4.3706293706293706e-4
120021388,2019,0,4.3706293706293706e-4
120021389,2019,0,4.3706293706293706e-4
120031390,2019,0,4.3706293706293706e-4
120031391,2019,0,4.3706293706293706e-4
120031392,2019,0.04376728574549143,0.8649475524475524
120031393,2019,0,4.3706293706293706e-4
120031394,2019,0.005320848106764264,0.5550699300699301
120031395,2019,0,4.3706293706293706e-4
120031396,2019,0.008781517149925915,0.645541958041958
120031575,2019,0,4.3706293706293706e-4
120031576,2019,0.010951927437307376,0.6840034965034965
121011398,2019,0,4.3706293706293706e-4
121011399,2019,0.015915163757247514,0.7416958041958042
121011400,2019,0,4.3706293706293706e-4
121011401,2019,0,4.3706293706293706e-4
121011402,2019,0,4.3706293706293706e-4
121021403,2019,0.003946202937130317,0.5091783216783217
121021404,2019,3.1343885680959184e-4,0.27753496503496505
121021406,2019,0,4.3706293706293706e-4
121021577,2019,0,4.3706293706293706e-4
121021578,2019,4.968215601837391e-4,0.2923951048951049
121021579,2019,0,4.3706293706293706e-4
121031407,2019,0.021206386281200654,0.7827797202797203
121031408,2019,0.020997024463593097,0.7810314685314685
121031409,2019,0,4.3706293706293706e-4
121031410,2019,0,4.3706293706293706e-4
121031411,2019,0.004813962877870143,0.5393356643356644
121031412,2019,0,4.3706293706293706e-4
121041413,2019,0,4.3706293706293706e-4
121041414,2019,0,4.3706293706293706e-4
121041415,2019,4.334770584068621e-4,0.28715034965034963
121041416,2019,0,4.3706293706293706e-4
121041417,2019,0.01828331905664528,0.763548951048951
122011418,2019,0,4.3706293706293706e-4
122011419,2019,0.008629711422679527,0.6394230769230769
122021420,2019,0,4.3706293706293706e-4
122021421,2019,0.0022354958747444827,0.430506993006993
122021422,2019,0,4.3706293706293706e-4
122021423,2019,0,4.3706293706293706e-4
122031424,2019,0,4.3706293706293706e-4
122031425,2019,0.00191881905942107,0.40646853146853146
122031426,2019,0.060608177306395325,0.8946678321678322
122031427,2019,0.027713420916113982,0.8151223776223776
122031428,2019,4.978113382816064e-4,0.2928321678321678
122031429,2019,0.015400460570840937,0.7381993006993007
122031430,2019,0.03200466491159222,0.8326048951048951
122031431,2019,0.034469680746275,0.840034965034965
122031432,2019,0.001302384469291142,0.361013986013986
123011433,2019,0.017394705140779055,0.7565559440559441
123011434,2019,0.018104993942450364,0.7618006993006993
123011435,2019,0.009685843013812522,0.6634615384615384
123021436,2019,6.649697557818533e-4,0.30463286713286714
123021437,2019,0.005046317484192322,0.5480769230769231
123021438,2019,0.00504527564987442,0.5476398601398601
123021439,2019,0.025597348115444327,0.8059440559440559
123021440,2019,0.0063674759173628775,0.5843531468531469
123021441,2019,0.0011101135207963317,0.34702797202797203
123021442,2019,0.008389215719439245,0.6346153846153846
123021443,2019,0.011025809273470527,0.6853146853146853
123021444,2019,0.009592861569758642,0.6617132867132867
123031445,2019,0.0013280109608021986,0.3618881118881119
123031446,2019,0.005246661603235708,0.5524475524475524
123031447,2019,0.002961955075876942,0.47333916083916083
123031448,2019,0.21816231789756704,0.9554195804195804
124011449,2019,3.546645378020833e-4,0.28059440559440557
124011450,2019,0.0022521253615825835,0.4313811188811189
124011451,2019,9.537225244866417e-4,0.333479020979021
124011452,2019,0.0044956726621769375,0.5297202797202797
124011453,2019,0.0018928405999121308,0.40253496503496505
124011454,2019,0.012676882604580874,0.708041958041958
124011455,2019,0.004902462159892511,0.5406468531468531
124021456,2019,0.028696622375464383,0.8208041958041958
124031457,2019,0.003131286700184383,0.48164335664335667
124031458,2019,0.13996503256853246,0.9379370629370629
124031459,2019,0.16442837984044706,0.9475524475524476
124031460,2019,0.10898096278433429,0.9265734265734266
124031461,2019,0.06958269646632269,0.9020979020979021
124031462,2019,0.001470812993976905,0.3723776223776224
124031463,2019,0.018945669081535513,0.7657342657342657
124031464,2019,0.09079820535398224,0.9187062937062938
124031465,2019,1.0817610062384317,0.986013986013986
124041466,2019,0.02757026618780948,0.8138111888111889
124041467,2019,0.00813922055047729,0.6271853146853147
124041468,2019,0.035042829724494226,0.8422202797202797
124051469,2019,0.004988450183801796,0.5450174825174825
124051470,2019,0,4.3706293706293706e-4
124051580,2019,0,4.3706293706293706e-4
124051581,2019,0,4.3706293706293706e-4
125011473,2019,0.04794981368224055,0.8719405594405595
125011475,2019,0,4.3706293706293706e-4
125011582,2019,0,4.3706293706293706e-4
125011583,2019,0,4.3706293706293706e-4
125011584,2019,0.002056644167823756,0.4182692307692308
125011585,2019,0,4.3706293706293706e-4
125011586,2019,0,4.3706293706293706e-4
125011587,2019,0,4.3706293706293706e-4
125021476,2019,3.847880803260575e-4,0.28277972027972026
125021477,2019,0,4.3706293706293706e-4
125021478,2019,0,4.3706293706293706e-4
125031479,2019,8.600766123656145e-4,0.32386363636363635
125031480,2019,0,4.3706293706293706e-4
125031481,2019,0,4.3706293706293706e-4
125031482,2019,0.013819796918316411,0.7229020979020979
125031483,2019,0,4.3706293706293706e-4
125031484,2019,0,4.3706293706293706e-4
125031485,2019,0.0017673181928941119,0.3946678321678322
125031486,2019,0.004068167577243219,0.5161713286713286
125031487,2019,0,4.3706293706293706e-4
125041489,2019,0.0263796176901935,0.8094405594405595
125041490,2019,0.0024411474325293906,0.4418706293706294
125041491,2019,0.0017907788620129038,0.3964160839160839
125041492,2019,0.02780274897474862,0.8155594405594405
125041493,2019,0,4.3706293706293706e-4
125041494,2019,0,4.3706293706293706e-4
125041588,2019,0.001260755425015842,0.3570804195804196
125041589,2019,0,4.3706293706293706e-4
126011495,2019,0,4.3706293706293706e-4
126011496,2019,0,4.3706293706293706e-4
126021497,2019,0,4.3706293706293706e-4
126021498,2019,0.012988729175751992,0.7115384615384616
126021499,2019,0.015506787529097243,0.7395104895104895
126021500,2019,0,4.3706293706293706e-4
126021501,2019,0.014664028693761683,0.7333916083916084
126021503,2019,0,4.3706293706293706e-4
126021590,2019,0,4.3706293706293706e-4
126021591,2019,0,4.3706293706293706e-4
127011504,2019,0,4.3706293706293706e-4
127011505,2019,0.012187849919670217,0.7032342657342657
127011506,2019,0.02589634656942468,0.8068181818181818
127011592,2019,0.008711533900679275,0.6429195804195804
127011593,2019,0.031350541328592434,0.8304195804195804
127011594,2019,0,4.3706293706293706e-4
127011595,2019,0.004664982976381582,0.5332167832167832
127011596,2019,0.007118317004180908,0.6031468531468531
127011597,2019,0.004385908199419876,0.5270979020979021
127021509,2019,0,4.3706293706293706e-4
127021510,2019,3.9415678826350216e-4,0.28321678321678323
127021511,2019,0.26770652638595044,0.9602272727272727
127021512,2019,0,4.3706293706293706e-4
127021513,2019,0,4.3706293706293706e-4
127021514,2019,0,4.3706293706293706e-4
127021515,2019,0.0016250355498309403,0.38592657342657344
127021516,2019,0,4.3706293706293706e-4
127021517,2019,0,4.3706293706293706e-4
127021518,2019,0.11054669986893348,0.9274475524475524
127021519,2019,0,4.3706293706293706e-4
127021520,2019,0,4.3706293706293706e-4
127021521,2019,0.5800284020028398,0.9737762237762237
127031522,2019,0.03367160224660097,0.8378496503496503
127031523,2019,0.15989184297677977,0.9449300699300699
127031524,2019,0.0035278209058235556,0.4938811188811189
127031598,2019,0.012365772816482188,0.7049825174825175
127031599,2019,0,4.3706293706293706e-4
127031600,2019,0,4.3706293706293706e-4
127031601,2019,0.4576268770997113,0.9707167832167832
128011529,2019,0,4.3706293706293706e-4
128011530,2019,0,4.3706293706293706e-4
128011531,2019,0.0016467881501885228,0.3881118881118881
128011602,2019,0,4.3706293706293706e-4
128011603,2019,0,4.3706293706293706e-4
128011604,2019,0.0723033368937746,0.9055944055944056
128011605,2019,0,4.3706293706293706e-4
128011606,2019,0,4.3706293706293706e-4
128021533,2019,9.505358475233473e-4,0.333041958041958
128021534,2019,9.420998033211093e-4,0.3326048951048951
128021535,2019,0.007465186370643158,0.6092657342657343
128021536,2019,0,4.3706293706293706e-4
128021537,2019,9.823522760152442e-4,0.33653846153846156
128021538,2019,0.001531252776372035,0.3754370629370629
128021607,2019,0.00753874683873311,0.6131993006993007
128021608,2019,0,4.3706293706293706e-4
128021609,2019,0.06434500124385772,0.8981643356643356
201011001,2019,0.007173517160647254,0.6040209790209791
201011002,2019,0.18135886657418257,0.9497377622377622
201011003,2019,0.016904338397821024,0.7526223776223776
201011004,2019,0.007875727975406178,0.6223776223776224
201011005,2019,0.0043132391033401446,0.5240384615384616
201011006,2019,0.0015917377996874898,0.3833041958041958
201011007,2019,0.0011338988177118062,0.3492132867132867
201011008,2019,0.0038753982751870515,0.5056818181818182
201021009,2019,0.0064394477660223316,0.5874125874125874
201021010,2019,0.012608119450780535,0.7076048951048951
201021011,2019,0.0074863635428848285,0.6105769230769231
201021012,2019,0.009780211247691259,0.6643356643356644
201031013,2019,0.0021981311035956645,0.42788461538461536
201031014,2019,0.028204859666184915,0.8181818181818182
